lane,storage_bin,pallets_space,material,soh,soh_pallets,qty_per_pallet,lane_rank,zone
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR18,80,SKU_52,104,80,1,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR19,80,SKU_53,104,26,4,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR25,70,SKU_53,104,70,1,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR26,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR27,70,SKU_120,156,70,2,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR28,70,SKU_51,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR29,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
DR DC,DR30,70,SKU_53,104,70,1,1,Priority
